"","manufacturer","model","year","average_price"
"8338","porsche","convertible",2000,21500
"8339","porsche","macan",2015,38432.5090909091
"8340","porsche","macan",2016,36913
"8341","porsche","macan",2017,43124.8225806452
"8342","porsche","macan",2018,47063.2631578947
"8343","porsche","panamera",2010,29351.8181818182
"8344","porsche","panamera",2011,30871.3157894737
"8345","porsche","panamera",2012,30024.5217391304
"8346","porsche","panamera",2013,35609.9090909091
"8347","porsche","panamera",2014,40181.5
"8348","porsche","panamera",2015,44449.4
"8349","porsche","panamera",2016,41633
"8350","porsche","s",2004,9950
"8351","saturn","200sl",2001,3495
"8352","saturn","aoutlok",2007,4800
"8353","saturn","astra",2008,4415.66666666667
"8354","saturn","astra",2009,3995
"8355","saturn","aura",2007,4761.11594202899
"8356","saturn","aura",2008,6336.75555555556
"8357","saturn","aura",2009,5192.05882352941
"8358","saturn","ion",2003,4090.71428571429
"8359","saturn","ion",2004,3904.28571428571
"8360","saturn","ion",2005,4468.84615384615
"8361","saturn","ion",2006,4144.07407407407
"8362","saturn","ion",2007,4455.79411764706
"8363","saturn","l",2001,3400
"8364","saturn","l-100",2002,3300
"8365","saturn","l-series",2001,4500
"8366","saturn","l-series",2002,3566.66666666667
"8367","saturn","l-series",2003,4062.66666666667
"8368","saturn","l200",2002,3822.5
"8369","saturn","l200",2003,3847.5
"8370","saturn","l300",2001,4600
"8371","saturn","l300",2005,3800
"8372","saturn","ls2",2000,3995
"8373","saturn","ls300",2002,3400
"8374","saturn","lw300",2002,3931.66666666667
"8375","saturn","outlook",2007,6022.9
"8376","saturn","outlook",2008,5322.8275862069
"8377","saturn","outlook",2009,5949.71428571429
"8378","saturn","outlook",2010,5087.5
"8379","saturn","relay",2005,4625
"8380","saturn","relay",2006,4749.5
"8381","saturn","relay",2007,6150
"8382","saturn","sc1",2001,4988
"8383","saturn","sc2",2000,4250
"8384","saturn","sc2",2001,4328.33333333333
"8385","saturn","sc2",2002,4995
"8386","saturn","sky",2007,10499.2571428571
"8387","saturn","sky",2008,12573.9642857143
"8388","saturn","sky",2009,20423.5555555556
"8389","saturn","sl",2002,3488
"8390","saturn","sl2",1998,3916.66666666667
"8391","saturn","sl2",2001,3495
"8392","saturn","solstice",2006,5500
"8393","saturn","sw2",1998,3974.5
"8394","saturn","vue",2003,4294.25
"8395","saturn","vue",2004,4296.5
"8396","saturn","vue",2005,4762.36363636364
"8397","saturn","vue",2006,4495.41379310345
"8398","saturn","vue",2007,5130.78571428571
"8399","saturn","vue",2008,5346.54347826087
"8400","saturn","vue",2009,5330.21568627451
"8401","subaru","4s3bmbg60a3217471",2010,9988
"8402","subaru","anything",2010,3500
"8403","subaru","ascent",2019,32464
"8404","subaru","ascent",2020,38547.25
"8405","subaru","ascent",2021,39839.2222222222
"8406","subaru","awd",2016,11995
"8407","subaru","b9",2006,5854.625
"8408","subaru","b9",2007,6337.25
"8409","subaru","b9",2008,6999
"8410","subaru","b9+tribeca",2007,7991
"8411","subaru","baja",2003,6714.52380952381
"8412","subaru","baja",2004,9450
"8413","subaru","baja",2005,6300
"8414","subaru","baja",2006,13661.5714285714
"8415","subaru","baja",2008,3595
"8416","subaru","brz",2013,17794.875
"8417","subaru","brz",2014,16644.5
"8418","subaru","brz",2015,19327.2413793103
"8419","subaru","brz",2016,22000
"8420","subaru","brz",2017,17847
"8421","subaru","brz",2018,29860
"8422","subaru","brz",2019,28990
"8423","subaru","brz",2020,29986.45
"8424","subaru","crossstrek",2014,4300
"8425","subaru","crosstrek",2013,10559.125
"8426","subaru","crosstrek",2014,12487.3
"8427","subaru","crosstrek",2015,15736.25
"8428","subaru","crosstrek",2016,17045.2957746479
"8429","subaru","crosstrek",2017,19618.1690140845
"8430","subaru","crosstrek",2018,22247.4590163934
"8431","subaru","crosstrek",2019,25600.6578947368
"8432","subaru","crosstrek",2020,29583.9285714286
"8433","subaru","crosstrek",2021,28922.6666666667
"8434","subaru","foreser",2015,13795
"8435","subaru","forester",1998,6750
"8436","subaru","forester",1999,4916.66666666667
"8437","subaru","forester",2000,3450
"8438","subaru","forester",2001,3985
"8439","subaru","forester",2002,4741.18181818182
"8440","subaru","forester",2003,4732.83333333333
"8441","subaru","forester",2004,5770.5625
"8442","subaru","forester",2005,5782.92682926829
"8443","subaru","forester",2006,6139.17948717949
"8444","subaru","forester",2007,5622.69491525424
"8445","subaru","forester",2008,6733.925
"8446","subaru","forester",2009,7352.43209876543
"8447","subaru","forester",2010,7904.41176470588
"8448","subaru","forester",2011,9001.24427480916
"8449","subaru","forester",2012,9307.30701754386
"8450","subaru","forester",2013,11002.8658536585
"8451","subaru","forester",2014,13152.82
"8452","subaru","forester",2015,14674.5675675676
"8453","subaru","forester",2016,16177.1643835616
"8454","subaru","forester",2017,19357.1881188119
"8455","subaru","forester",2018,22691.6646341463
"8456","subaru","forester",2019,29858.8932038835
"8457","subaru","forester",2020,28038.7727272727
"8458","subaru","forester",2021,30961.25
"8459","subaru","forestor",2015,14988
"8460","subaru","forrester",2005,7500
"8461","subaru","forrester",2007,6500
"8462","subaru","forrester",2014,17900
"8463","subaru","forster",2012,5995
"8464","subaru","impeza",2008,4699
"8465","subaru","impeza",2010,7295
"8466","subaru","impreza",1994,15500
"8467","subaru","impreza",1998,3750
"8468","subaru","impreza",1999,4450
"8469","subaru","impreza",2000,3975
"8470","subaru","impreza",2001,6831.66666666667
"8471","subaru","impreza",2002,5549.14285714286
"8472","subaru","impreza",2003,8200
"8473","subaru","impreza",2004,6763.07142857143
"8474","subaru","impreza",2005,9046.72413793103
"8475","subaru","impreza",2006,8730.82692307692
"8476","subaru","impreza",2007,8226.96666666667
"8477","subaru","impreza",2008,7688.34558823529
"8478","subaru","impreza",2009,8490.75757575758
"8479","subaru","impreza",2010,7868.16129032258
"8480","subaru","impreza",2011,12153.3888888889
"8481","subaru","impreza",2012,11846.7628205128
"8482","subaru","impreza",2013,15074.2863636364
"8483","subaru","impreza",2014,12431.4836065574
"8484","subaru","impreza",2015,12386.6818181818
"8485","subaru","impreza",2016,14232.2833333333
"8486","subaru","impreza",2017,17371.6605504587
"8487","subaru","impreza",2018,19543.1094890511
"8488","subaru","impreza",2019,19601.2027027027
"8489","subaru","impreza",2020,21336.6170212766
"8490","subaru","impreza",2021,22753
"8491","subaru","imprezza",2012,10500
"8492","subaru","imprza",2018,17995
"8493","subaru","inpreza",2014,6700
"8494","subaru","legacy",1998,4825.66666666667
"8495","subaru","legacy",1999,4441.14285714286
"8496","subaru","legacy",2000,3518
"8497","subaru","legacy",2001,4411.25
"8498","subaru","legacy",2002,5620.25
"8499","subaru","legacy",2003,4480.92857142857
"8500","subaru","legacy",2004,5350.33333333333
"8501","subaru","legacy",2005,5168.85185185185
"8502","subaru","legacy",2006,5582.67741935484
"8503","subaru","legacy",2007,5756.81818181818
"8504","subaru","legacy",2008,6032.98387096774
"8505","subaru","legacy",2009,6148.29545454545
"8506","subaru","legacy",2010,7475.14666666667
"8507","subaru","legacy",2011,7572.54054054054
"8508","subaru","legacy",2012,8498.28070175439
"8509","subaru","legacy",2013,9425.79268292683
"8510","subaru","legacy",2014,11718.9322033898
"8511","subaru","legacy",2015,12656.6976744186
"8512","subaru","legacy",2016,14835.6739130435
"8513","subaru","legacy",2017,17643.2288135593
"8514","subaru","legacy",2018,19583.1298701299
"8515","subaru","legacy",2019,21232.2857142857
"8516","subaru","legacy",2020,27274.4375
"8517","subaru","legacy",2021,34218
"8518","subaru","legay",2016,12995
"8519","subaru","outback",1999,3899.5
"8520","subaru","outback",2000,4164.5
"8521","subaru","outback",2001,4857.66666666667
"8522","subaru","outback",2002,5045.86666666667
"8523","subaru","outback",2003,5167.60869565217
"8524","subaru","outback",2004,4832.53846153846
"8525","subaru","outback",2005,5586.34567901235
"8526","subaru","outback",2006,5925.23170731707
"8527","subaru","outback",2007,6519.32467532467
"8528","subaru","outback",2008,6932.77669902913
"8529","subaru","outback",2009,7447.93939393939
"8530","subaru","outback",2010,8779.81871345029
"8531","subaru","outback",2011,8937.74096385542
"8532","subaru","outback",2012,9889.18918918919
"8533","subaru","outback",2013,11421.7790055249
"8534","subaru","outback",2014,12474.6282051282
"8535","subaru","outback",2015,15945.7473684211
"8536","subaru","outback",2016,16770.32
"8537","subaru","outback",2017,21441.1836734694
"8538","subaru","outback",2018,24143.8193548387
"8539","subaru","outback",2019,27139.453125
"8540","subaru","outback",2020,32343.4166666667
"8541","subaru","outback",2021,33152.875
"8542","subaru","outbback",2007,5900
"8543","subaru","putback",2005,3800
"8544","subaru","sti",2010,23999
"8545","subaru","sti",2015,26200
"8546","subaru","sti",2017,26500
"8547","subaru","svx",1992,6475
"8548","subaru","svx",1994,9500
"8549","subaru","tribeca",2006,5499.5
"8550","subaru","tribeca",2007,4965
"8551","subaru","tribeca",2008,7708
"8552","subaru","tribeca",2009,7422
"8553","subaru","tribeca",2010,9992
"8554","subaru","tribeca",2011,9065
"8555","subaru","tribeca",2012,10044.7777777778
"8556","subaru","tribeca",2013,14775.6666666667
"8557","subaru","tribecca",2009,3985
"8558","subaru","triveca",2006,7900
"8559","subaru","wrx",2002,6737.5
"8560","subaru","wrx",2003,5875
"8561","subaru","wrx",2004,13220
"8562","subaru","wrx",2005,10025
"8563","subaru","wrx",2006,15250
"8564","subaru","wrx",2007,11800
"8565","subaru","wrx",2008,10983.1666666667
"8566","subaru","wrx",2011,16110.4444444444
"8567","subaru","wrx",2012,17414.2857142857
"8568","subaru","wrx",2013,18717.0555555556
"8569","subaru","wrx",2014,16668
"8570","subaru","wrx",2015,22849.0721649485
"8571","subaru","wrx",2016,28497.7565789474
"8572","subaru","wrx",2017,26102.0373831776
"8573","subaru","wrx",2018,29974.2192982456
"8574","subaru","wrx",2019,28646.3278688525
"8575","subaru","wrx",2020,34647.7692307692
"8576","subaru","wrx,sti,evalotion",2015,14000
"8577","subaru","xv",2013,14098.298245614
"8578","subaru","xv",2014,14421.8861788618
"8579","subaru","xv",2015,15997.2765957447
"8580","subaru","xv",2016,13137
"8581","subaru","xv",2017,19500
"8582","subaru","xv",2019,24249
"8583","toyota","4",1992,5900
"8584","toyota","4",1998,8737.5
"8585","toyota","4",2000,7500
"8586","toyota","4",2001,6800
"8587","toyota","4",2003,3500
"8588","toyota","4",2004,8966.66666666667
"8589","toyota","4",2005,6533.33333333333
"8590","toyota","4",2006,8975
"8591","toyota","4",2007,12943.3333333333
"8592","toyota","4",2008,11495
"8593","toyota","4",2016,34000
"8594","toyota","4",2020,44000
"8595","toyota","4-runner",1998,10995
"8596","toyota","4-runner",1999,12999
"8597","toyota","4-runner",2000,8821.25
"8598","toyota","4-runner",2002,8247
"8599","toyota","4-runner",2003,7593.6
"8600","toyota","4-runner",2004,8090.33333333333
"8601","toyota","4-runner",2005,14098.5714285714
"8602","toyota","4-runner",2006,7298.5
"8603","toyota","4-runner",2007,11820
"8604","toyota","4-runner",2008,19564.8
"8605","toyota","4-runner",2009,24990
"8606","toyota","4-runner",2010,25995
"8607","toyota","4-runner",2011,22293
"8608","toyota","4-runner",2012,19985
"8609","toyota","4-runner",2013,21972.5
"8610","toyota","4-runner",2014,36321.6666666667
"8611","toyota","4-runner",2015,31615
"8612","toyota","4-runner",2016,38762.8461538462
"8613","toyota","4-runner",2017,35328.2
"8614","toyota","4-runner",2018,36457.25
"8615","toyota","4-runner",2019,48986.25
"8616","toyota","4-runner",2020,44999
"8617","toyota","4runner",1992,3500
"8618","toyota","4runner",1994,6666.55555555556
"8619","toyota","4runner",1996,7798.22222222222
"8620","toyota","4runner",1998,6990.96
"8621","toyota","4runner",1999,7228.38461538462
"8622","toyota","4runner",2000,9869.07142857143
"8623","toyota","4runner",2001,10760.7272727273
"8624","toyota","4runner",2002,8768.8
"8625","toyota","4runner",2003,8699.06451612903
"8626","toyota","4runner",2004,9185.60416666667
"8627","toyota","4runner",2005,9052.40229885057
"8628","toyota","4runner",2006,12033.9285714286
"8629","toyota","4runner",2007,13098.1666666667
"8630","toyota","4runner",2008,12087.8
"8631","toyota","4runner",2009,19015
"8632","toyota","4runner",2010,17879.3103448276
"8633","toyota","4runner",2011,20210.3684210526
"8634","toyota","4runner",2012,19585.375
"8635","toyota","4runner",2013,23288.0208333333
"8636","toyota","4runner",2014,27124.8360655738
"8637","toyota","4runner",2015,31224.4166666667
"8638","toyota","4runner",2016,33009.6923076923
"8639","toyota","4runner",2017,35909.8737864078
"8640","toyota","4runner",2018,37358.4653739612
"8641","toyota","4runner",2019,39439.8798076923
"8642","toyota","4runner",2020,41430.854368932
"8643","toyota","4runner",2021,50602.8333333333
"8644","toyota","4runner",2022,11990
"8645","toyota","4x4",1994,17500
"8646","toyota","4x4",2004,16500
"8647","toyota","86",2017,21829.8620689655
"8648","toyota","86",2018,19991
"8649","toyota","86",2019,30119.2272727273
"8650","toyota","86",2020,25000
"8651","toyota","avalon",1996,4999
"8652","toyota","avalon",1998,4567.5
"8653","toyota","avalon",1999,3960
"8654","toyota","avalon",2000,4232.73333333333
"8655","toyota","avalon",2001,4320.57142857143
"8656","toyota","avalon",2002,4675.125
"8657","toyota","avalon",2003,4624.28125
"8658","toyota","avalon",2004,6713.29411764706
"8659","toyota","avalon",2005,6441.82051282051
"8660","toyota","avalon",2006,6906
"8661","toyota","avalon",2007,6594.39393939394
"8662","toyota","avalon",2008,7647.3
"8663","toyota","avalon",2009,7858.52173913043
"8664","toyota","avalon",2010,9861.63636363636
"8665","toyota","avalon",2011,10496.9310344828
"8666","toyota","avalon",2012,12563.2
"8667","toyota","avalon",2013,15330.6785714286
"8668","toyota","avalon",2014,16012.9285714286
"8669","toyota","avalon",2015,16839.75
"8670","toyota","avalon",2016,20964.3653846154
"8671","toyota","avalon",2017,24847.0277777778
"8672","toyota","avalon",2018,24921.4166666667
"8673","toyota","avalon",2019,31778.90625
"8674","toyota","avalon",2020,37656.95
"8675","toyota","avalong",2005,7365.66666666667
"8676","toyota","box",1992,8995
"8677","toyota","c-hr",2018,20134.9591836735
"8678","toyota","c-hr",2019,21113.9166666667
"8679","toyota","c-hr",2020,23541.5555555556
"8680","toyota","c-hr",2021,22988
"8681","toyota","camary",2015,11000
"8682","toyota","camery",2003,4900
"8683","toyota","camery",2011,6999
"8684","toyota","camery",2017,16599
"8685","toyota","camr",2017,23788
"8686","toyota","camrey",2012,9475
"8687","toyota","camry",1996,4200
"8688","toyota","camry",1998,3882.5
"8689","toyota","camry",1999,4053.5
"8690","toyota","camry",2000,4118.66666666667
"8691","toyota","camry",2001,4565.65789473684
"8692","toyota","camry",2002,4782.94594594595
"8693","toyota","camry",2003,4614.74074074074
"8694","toyota","camry",2004,5122.048
"8695","toyota","camry",2005,5219.15568862275
"8696","toyota","camry",2006,5746.23357664234
"8697","toyota","camry",2007,6123.09915014164
"8698","toyota","camry",2008,6796.72020725389
"8699","toyota","camry",2009,6792.0350877193
"8700","toyota","camry",2010,7388.94326241135
"8701","toyota","camry",2011,8158.26765799256
"8702","toyota","camry",2012,10322.212
"8703","toyota","camry",2013,11401.0180722892
"8704","toyota","camry",2014,12639.6307053942
"8705","toyota","camry",2015,14521.0956937799
"8706","toyota","camry",2016,15865.7740112994
"8707","toyota","camry",2017,17560.224137931
"8708","toyota","camry",2018,21882.8996539792
"8709","toyota","camry",2019,24319.6612021858
"8710","toyota","camry",2020,26605.9615384615
"8711","toyota","camry",2021,29876.1
"8712","toyota","camryle",2003,3600
"8713","toyota","carolla",2003,3500
"8714","toyota","carolla",2006,4565
"8715","toyota","carolla",2017,13250
"8716","toyota","celica",1998,3995
"8717","toyota","celica",1999,5400
"8718","toyota","celica",2000,6325
"8719","toyota","celica",2001,4656.28571428571
"8720","toyota","celica",2002,7347.5
"8721","toyota","celica",2003,6055
